"logFC","logCPM","PValue","FDR","ID"
-2.11379581549396,1.72173467726383,5.35219700605458e-10,6.41081767570639e-09,"10297"
-2.11118838397511,2.57127852757398,1.22702811852906e-25,5.86779063734868e-24,"10251"
-2.10657952556512,2.5978271316666,1.20216181388171e-25,5.76339445367277e-24,"11397"
-2.10653177128346,2.68606345220078,1.62807495046914e-27,9.03772015633234e-26,"9798"
-2.10523936188997,6.91390818485778,2.69351505751386e-58,5.94609108917449e-56,"9468"
-2.10101245007636,3.87172793592839,4.17533338136916e-43,5.24958306260221e-41,"10222"
-2.1006496008272,2.2741082334206,3.6223698328617e-20,1.12554322875416e-18,"16334"
-2.09863075055215,5.94269161389871,9.90278557485024e-55,1.88004384138532e-52,"1306"
-2.09750920293404,2.55268353698726,6.00699487147306e-25,2.689688623465e-23,"1653"
-2.0961195000225,2.72525300265935,9.0608147684873e-28,5.0893363425956e-26,"6991"
-2.09064045618758,2.27614393869703,5.63814329462475e-20,1.73484846755998e-18,"7541"
-2.0903803003174,5.42386656258134,4.52482834928378e-52,7.881088643225e-50,"7424"
-2.08660892190959,3.07762188804339,1.00967551110041e-32,7.60662284850842e-31,"9599"
-2.08649879323368,3.91603151767951,8.25200814806589e-43,1.02395016137929e-40,"12793"
-2.08400539270456,5.13381989981455,6.36268608512486e-50,9.98310705174342e-48,"4444"
-2.08314975929804,2.37837068023601,1.60974498169233e-21,5.66994591417974e-20,"4961"
-2.07215780551707,2.53552648086048,4.96442988258144e-24,2.1323461837287e-22,"11796"
-2.07176889255206,2.53353795151617,9.94046670109394e-24,4.11154161917796e-22,"12140"
-2.06283180247369,1.81574592948814,3.12902448573471e-11,4.29844644440474e-10,"15053"
-2.06193080461686,4.07752068144215,3.09646358792762e-43,3.97205143356796e-41,"10927"
-2.06142348205958,3.53765133773879,1.19052204497624e-37,1.17109124476031e-35,"1081"
-2.05455132073049,3.90880833714398,3.52966036892135e-41,4.08601232341292e-39,"7857"
-2.05324089192414,4.72556637705226,1.88313405117897e-45,2.59067391026324e-43,"9158"
-2.05234889101577,6.30081966208983,2.27170048437747e-53,4.18720715494236e-51,"477"
-2.04797879555329,3.58877043463547,1.4624193960097e-37,1.42379652478175e-35,"941"
-2.04211028110599,1.96880567111187,1.94255716332305e-13,3.39277348166404e-12,"4010"
-2.03856504186815,5.67285118548762,2.86128871284472e-50,4.56483749692076e-48,"10558"
-2.03601686375488,2.21441433698884,1.50485768855371e-17,3.87123620829163e-16,"8635"
-2.03408954910753,4.17079294689902,1.34723140972645e-42,1.65014118152623e-40,"6201"
-2.03331849990435,6.45985033232593,9.89729826842066e-53,1.75607670678473e-50,"9232"
-2.03165133742145,3.60725827347812,6.70790204787858e-37,6.18201555237742e-35,"2855"
-2.02701542913931,2.71477319776052,1.52001654632473e-25,7.16067348187963e-24,"5917"
-2.02502871976037,2.97870663683483,4.29427625948494e-29,2.66427564661181e-27,"11758"
-2.0214353961192,3.35875523371274,5.72177503233169e-34,4.54510037610114e-32,"10186"
-2.01945922587425,3.69768858033942,1.68856209529226e-37,1.6355791519961e-35,"9334"
-2.01896513433702,3.43867962620846,1.18664391019041e-34,9.83774438208079e-33,"1212"
-2.01278410376651,2.27393464161119,2.22255814372119e-18,6.08878302432133e-17,"15107"
-2.00633893070593,3.54779589283184,2.34265555460083e-35,1.98550516536147e-33,"2828"
-2.00590474397028,1.66987939393945,7.08510928743e-08,6.53599610407476e-07,"17570"
-2.00470406053424,2.41927655433826,2.35967691525344e-20,7.45398772647032e-19,"4881"
-2.00271763280171,3.42446965260841,7.19056529968178e-34,5.64102819068011e-32,"3343"
-2.00155225134121,5.6138314135042,6.08775888039179e-48,9.0293829956436e-46,"6808"
-1.99152335001195,2.07217291092511,1.79543881808111e-14,3.4817575037048e-13,"16756"
-1.98229348748417,5.28199938277652,2.03012636543721e-45,2.77280208977161e-43,"5884"
-1.98184484223415,2.65710498689481,2.43881345049354e-23,9.62596119701037e-22,"540"
-1.98156660241981,3.96525371036549,1.73478373860478e-38,1.79971963264545e-36,"418"
-1.98140870237778,3.01448479312519,2.15683524413009e-28,1.26772498791981e-26,"1748"
-1.98103466831744,2.22085668001507,9.85515224536003e-17,2.38344032328867e-15,"5513"
-1.9736700410351,6.68255734928396,7.50104999018925e-50,1.1577840167784e-47,"15842"
-1.97239641303569,3.81041284611039,9.73664342669372e-37,8.84450600266892e-35,"7913"
-1.97017048088902,6.31358187940063,1.00679655886878e-48,1.54145424759062e-46,"3464"
-1.96702018236241,4.34870172427887,8.27705361895029e-41,9.40957263208211e-39,"5379"
-1.96435297965694,1.75839111311864,5.28943787084192e-09,5.6131904962512e-08,"650"
-1.9623396210803,3.72819678000999,1.90356652418517e-35,1.62789236313763e-33,"3370"
-1.95986025633187,2.87165106923012,6.55168113590083e-26,3.20576459703808e-24,"8791"
-1.95984704737673,8.05949013300128,5.31896849160593e-51,8.78092320114248e-49,"105"
-1.9533653491052,2.73264419676203,9.35513134391555e-24,3.88637130337498e-22,"11001"
-1.9533287552163,2.77292732511119,3.17700944774377e-24,1.38338358636274e-22,"7542"
-1.94993566375499,2.51207503066377,1.56441845822433e-20,5.02546267840759e-19,"8571"
-1.94863884583837,3.33369750462223,6.21708298166469e-31,4.30771242360964e-29,"983"
-1.93384757632637,3.62683822738518,1.50013468895382e-33,1.14838939797534e-31,"4315"
-1.93276661370916,3.58767614931604,4.72050999869634e-33,3.58475529301e-31,"5263"
-1.93216270692984,3.76450395415191,1.44390000708353e-34,1.18668578504246e-32,"7089"
-1.93070249899703,4.20845189396322,3.55818018687528e-38,3.63183069074339e-36,"14175"
-1.92870714128913,2.53201638002722,2.28989614202546e-20,7.24561304272555e-19,"13650"
-1.92808155764294,5.06623054556662,1.05459742616216e-41,1.25921585759048e-39,"8380"
-1.91924634493871,2.03959730316362,7.09019070121449e-13,1.16040750398756e-11,"18324"
-1.91560929600046,4.20679416551853,3.60951166979493e-37,3.40928253985357e-35,"8778"
-1.91476551885203,5.05009226412647,8.20409439023509e-41,9.38281518063934e-39,"7510"
-1.91404215673984,3.26242399720457,4.92493035024564e-29,3.01612266772301e-27,"7889"
-1.90398207172365,2.08887510523906,3.01388484330806e-13,5.12252495525547e-12,"5290"
-1.89767062043043,3.47715885049705,1.66052354787629e-30,1.12188752869863e-28,"11968"
-1.8975782318017,5.20090510788656,1.02937806727167e-40,1.163258488521e-38,"7896"
-1.89488740180694,3.425768577784,6.17246477405504e-30,3.98585863045697e-28,"7950"
-1.89073463136835,4.2734876637863,8.12787081596946e-37,7.41863593467212e-35,"7673"
-1.88533662089567,2.61399827769438,2.54304233256786e-20,7.99332097413919e-19,"9706"
-1.88485552038143,5.4574049926502,3.05693708100199e-41,3.56048775968238e-39,"15457"
-1.88280547774645,1.78583398279326,1.98798675037957e-08,1.98224414159434e-07,"1687"
-1.88162089365289,3.67785600109419,1.73228654366332e-31,1.2317400760842e-29,"4129"
-1.88063213564227,5.92744085593466,9.08945344929081e-43,1.12054073853757e-40,"9545"
-1.8659730863656,9.23392778132378,2.69089507996419e-46,3.81243605172538e-44,"10874"
-1.86285486172676,2.23805923337977,9.17870792588934e-15,1.83622518412022e-13,"7938"
-1.8617097825083,6.85928752456584,5.68682912781349e-44,7.60313035151684e-42,"5491"
-1.86028822507693,4.58266302077024,2.17088794927689e-37,2.08153069277888e-35,"13125"
-1.8595919769637,2.39468628671907,3.78288006287633e-17,9.43731642492865e-16,"9310"
-1.85532031169695,2.02636592238813,5.61001935491986e-12,8.47304832562876e-11,"3943"
-1.85091950814882,3.49305917129593,5.9653904801574e-29,3.64157357767808e-27,"5541"
-1.84282239318428,3.17528798479046,1.46590957309291e-25,6.92979778259797e-24,"12217"
-1.84183241958669,3.45131161456304,1.92771257393416e-28,1.13657214956957e-26,"4859"
-1.83959256240701,1.97266611283821,9.3492458158135e-11,1.22495122024306e-09,"14844"
-1.83596594998853,3.98182957031998,2.64794529230532e-32,1.96372036618815e-30,"7882"
-1.82967983161845,2.60656595999197,5.66886352690603e-19,1.6273239501424e-17,"15559"
-1.8276704260641,3.16861662441312,3.43496319025087e-25,1.57900184423518e-23,"7504"
-1.82749179330269,1.96412566187151,1.54826483262455e-10,1.97671875234547e-09,"15089"
-1.82577038797056,4.54661711837536,1.0662715667267e-35,9.24345465493439e-34,"5"
-1.82423102633014,4.67544338798963,2.77954485760617e-36,2.45440274984433e-34,"3205"
-1.82231817898683,5.54388782016626,1.28262599017848e-38,1.34534002339991e-36,"14225"
-1.82103511486845,4.30103670054648,5.11436983144464e-34,4.07967694327632e-32,"5783"
-1.81730935211197,5.49125565554217,4.02759747679499e-38,4.04571101042079e-36,"4930"
-1.81721772103259,2.95158591344137,1.40760929083687e-22,5.33402442845068e-21,"7042"
-1.81625328093727,6.51046408873008,5.50058907396071e-41,6.32901112540268e-39,"4353"
-1.81533555902849,5.31894470736643,2.06989162450766e-37,1.99476611630852e-35,"8478"
-1.81288327654287,3.06867483472801,1.00796259616047e-23,4.15101299091249e-22,"3522"
-1.81146855270888,4.81388215553723,9.26490463667031e-35,7.71465853189412e-33,"6024"
-1.81080763693351,3.2065800196875,5.08174666332709e-25,2.29161426136021e-23,"2726"
-1.81042175785816,6.47542943169846,1.26609400082083e-40,1.41392909444608e-38,"752"
-1.80857394673386,2.83201900021559,3.19829078498596e-21,1.08427768844569e-19,"1512"
-1.80741689034258,1.80751291633217,4.82005419061652e-08,4.54137611954614e-07,"15339"
-1.8056658830113,2.34323735513257,2.22418807094087e-15,4.73388010390274e-14,"2639"
-1.80468751653555,2.71508052443903,1.9238682760398e-19,5.6891961402828e-18,"3869"
-1.80198540143641,3.87068580570239,2.0659811526386e-30,1.38595944108988e-28,"2312"
-1.80102375385967,3.4661855508317,3.00377899265076e-27,1.62469356625284e-25,"833"
-1.80081243072119,2.5648020179088,6.29505585994102e-18,1.67618002105162e-16,"5629"
-1.80024248211961,4.68957416176064,2.29244871877174e-35,1.95166542268527e-33,"8374"
-1.79925020495586,3.33246487789631,1.26140127011528e-25,6.0170108324469e-24,"18819"
-1.7980183582491,3.82987481549794,7.24873244564833e-30,4.61802635841052e-28,"6865"
-1.79799322355688,2.39143150855593,8.77757651958666e-16,1.93545052525381e-14,"9282"
-1.79787307688537,1.97941398461846,1.74113916929131e-10,2.21107204876224e-09,"11583"
-1.79545330431555,6.00156221792185,9.7599226399791e-39,1.02940072955557e-36,"6354"
-1.79537241089343,1.95764493275807,3.16603180503046e-10,3.89799700509101e-09,"8697"
-1.79067199519583,2.03835741500275,4.52036632072989e-11,6.12556421121034e-10,"17064"
-1.79053882240589,3.63013780617849,5.07779574138107e-28,2.89495351802161e-26,"5019"
-1.7855301098077,4.35020122943878,6.60607406294275e-33,4.9966659794808e-31,"5548"
-1.78455460819246,3.52653265214352,3.76884549994624e-27,2.02695557553766e-25,"10489"
-1.78381281896248,5.00452326347046,1.3329053396734e-34,1.10022642929128e-32,"4748"
-1.77786501976138,4.24092659500445,5.98355730425743e-32,4.30294831141391e-30,"6506"
-1.77446800286585,2.95760990013585,1.67864200954939e-21,5.89076128489743e-20,"4904"
-1.77039236186623,2.79019274836145,1.42904011095832e-19,4.27923131018039e-18,"9220"
-1.76624934968672,3.73060499721994,6.13034949482193e-28,3.47416970624461e-26,"9421"
-1.75967608397965,4.99372612802769,1.48703819782894e-33,1.14297247715719e-31,"11237"
-1.75407735401921,3.45676373202333,1.46735776065546e-25,6.92979778259797e-24,"9871"
-1.75153656652255,6.25059773541195,2.6675215640632e-37,2.54486919064019e-35,"3702"
-1.75119257132679,3.10695016659778,3.23618047969692e-22,1.19997825013762e-20,"1702"
-1.74962903057113,2.92382946587993,1.39980025092268e-20,4.51959315710324e-19,"11259"
-1.74881397436025,5.44237585500808,7.53848269670666e-35,6.33265902641487e-33,"6065"
-1.74754803435767,3.691049799828,4.54108361582686e-27,2.42169866422677e-25,"3635"
-1.74705458581953,2.77334738040479,8.56610202031503e-19,2.41645537675603e-17,"2351"
-1.74538055390055,4.53703318256783,3.25218605310649e-32,2.37472123916257e-30,"10716"
-1.74425565213159,3.85097003260405,3.82970687061441e-28,2.20324196783681e-26,"12087"
-1.74158458699091,1.89913744468382,6.4782185491781e-09,6.83651913041391e-08,"2548"
-1.74148663465003,3.56374033161935,4.4097300111707e-26,2.19158964036847e-24,"11829"
-1.73898257615027,4.0306302817775,7.03836660652389e-29,4.26911789216792e-27,"3865"
-1.73741580207721,3.08190257731003,1.24259842589523e-21,4.44269889183068e-20,"9230"
-1.72803076004444,4.82868154632721,2.36583360046246e-31,1.66971564701784e-29,"780"
-1.72552283837373,6.70094281630081,5.93956094141616e-37,5.52757668984244e-35,"6874"
-1.72372873776146,3.64336051229442,6.26570603989229e-26,3.07375785962158e-24,"2731"
-1.72235454230658,6.84773719247657,5.17125868289609e-37,4.83627320663952e-35,"2274"
-1.72183017656008,4.42787728825775,1.03433975616821e-30,7.06364757944367e-29,"9142"
-1.72134922673519,5.60529705547054,3.13840410752603e-34,2.52468652463481e-32,"4738"
-1.71794900211616,1.81282693515847,2.09615695149913e-07,1.81218304755059e-06,"4408"
-1.71570907672213,2.31058956116339,3.13332445470231e-13,5.31601115035955e-12,"10212"
-1.71249823189053,2.56012335736163,7.23974000536249e-16,1.61892183747711e-14,"13239"
-1.71242692986683,1.93238842036875,9.18292812706828e-09,9.49035876387541e-08,"536"
-1.70810373088556,2.86540684231372,6.0442048574525e-19,1.72815104245084e-17,"7330"
-1.70718275407412,2.44940074562132,1.36683753465256e-14,2.69184757213474e-13,"10466"
-1.70283146701274,4.7347414358686,2.63640260443108e-31,1.85378160907867e-29,"7712"
-1.7026095889185,2.81766854440558,1.59863310320708e-18,4.41134439889338e-17,"56"
-1.70118506143223,5.21189801346025,5.10617954655806e-32,3.7142076126975e-30,"8877"
-1.69966795356275,3.21759903354892,8.7557250958364e-22,3.16623697037055e-20,"2198"
-1.69871176200917,3.30289754241795,1.25166710889621e-22,4.7525800124789e-21,"132"
-1.69694451776754,4.6579029083239,8.44738139388753e-31,5.81063535373025e-29,"3455"
-1.69194922076219,4.5035043781427,6.63837583928598e-30,4.25775558475825e-28,"7037"
-1.69009672132474,2.62265262367937,4.73260714271099e-16,1.07991041591789e-14,"4842"
-1.68940562039852,4.94255648762765,2.14972263746651e-30,1.43417941560098e-28,"3926"
-1.6859227695954,6.37636360542752,1.53539926688796e-34,1.25105386617459e-32,"8862"
-1.68441582997187,2.0816572079164,2.27219827900167e-10,2.84549368910599e-09,"15436"
-1.68370917806102,3.34785944444659,1.63895329345758e-22,6.16149074778063e-21,"11195"
-1.68304128136304,1.88462964911961,5.90392835764806e-08,5.49980764818196e-07,"18180"
-1.68272442174309,3.47606429552402,1.71790896112219e-23,6.86621086882206e-22,"7312"
-1.67889163372515,3.38305794012947,1.60284241516109e-22,6.03769112139548e-21,"10662"
-1.67641593852141,5.34368955407094,1.59673852152378e-31,1.13962709891462e-29,"270"
-1.673213700652,5.65602588390224,2.8855240423602e-32,2.12332069551195e-30,"9845"
-1.67260346303048,4.49370859620011,4.32042899866218e-29,2.67177018044305e-27,"240"
-1.67128116306782,1.9109199290954,4.40007798424301e-08,4.1684371522382e-07,"9935"
-1.67117685481065,2.93540868769248,8.25969135731881e-19,2.33696334454095e-17,"14404"
